DATE_READING,YEAR,MONTH,DAY,AREA_NUMBER,ELNINO,LANINA,TOTAL_CAPTURE
20200604,2020,6,4,4,0,0,0
20081224,2008,12,24,3,0,1,0
20161210,2016,12,10,2,0,0,0
20161113,2016,11,13,2,0,0,0
20130415,2013,4,15,2,0,0,0
20150319,2015,3,19,3,0,0,0
20190115,2019,1,15,3,0,0,0
20180308,2018,3,8,1,0,0,0
20131123,2013,11,23,2,0,0,0
20070307,2007,3,7,1,0,0,1
20130519,2013,5,19,2,0,0,0
20130503,2013,5,3,1,0,0,0
20101030,2010,10,30,1,0,1,0
20070520,2007,5,20,3,0,0,0
20130621,2013,6,21,2,0,0,0
20160927,2016,9,27,1,0,0,0
20180707,2018,7,7,1,0,0,0
20110518,2011,5,18,2,0,0,0
20110624,2011,6,24,1,0,0,0
20170328,2017,3,28,3,0,0,0
20120702,2012,7,2,2,0,0,0
20170412,2017,4,12,3,0,0,0
20140515,2014,5,15,1,0,0,3
20070623,2007,6,23,3,0,0,0
20180330,2018,3,30,4,0,0,0
20180405,2018,4,5,4,0,0,0
20181122,2018,11,22,4,0,0,0
20110402,2011,4,2,3,0,0,0
20120423,2012,4,23,4,0,0,0
20160525,2016,5,25,1,0,0,1
20080610,2008,6,10,3,0,0,0
20120921,2012,9,21,3,0,0,2
20080814,2008,8,14,3,0,0,0
20061026,2006,10,26,1,1,0,0
20190524,2019,5,24,4,0,0,0
20100518,2010,5,18,2,0,0,0
20200611,2020,6,11,3,0,0,0
20080705,2008,7,5,2,0,0,0
20081122,2008,11,22,1,0,0,0
20180918,2018,9,18,4,0,0,0
20120629,2012,6,29,1,0,0,0
20070321,2007,3,21,2,0,0,0
20150809,2015,8,9,1,1,0,0
20131219,2013,12,19,1,0,0,0
20141022,2014,10,22,2,0,0,0
20081116,2008,11,16,4,0,0,0
20181116,2018,11,16,4,0,0,1
20140921,2014,9,21,2,0,0,0
20130616,2013,6,16,2,0,0,0
20150523,2015,5,23,3,1,0,0
20151014,2015,10,14,1,1,0,0
20060916,2006,9,16,4,0,0,0
20120605,2012,6,5,1,0,0,0
20071111,2007,11,11,1,0,1,0
20161202,2016,12,2,4,0,0,0
20130218,2013,2,18,3,0,0,0
20160514,2016,5,14,2,0,0,0
20120602,2012,6,2,1,0,0,0
20080927,2008,9,27,3,0,0,3
20100810,2010,8,10,3,0,1,0
20140323,2014,3,23,1,0,0,0
20131201,2013,12,1,2,0,0,0
20130122,2013,1,22,1,0,0,0
20140705,2014,7,5,3,0,0,0
20130629,2013,6,29,1,0,0,0
20191208,2019,12,8,2,0,0,0
20070525,2007,5,25,1,0,0,0
20200817,2020,8,17,3,0,0,0
20091102,2009,11,2,3,1,0,0
20060808,2006,8,8,2,0,0,0
20141226,2014,12,26,3,0,0,0
20100705,2010,7,5,1,0,1,0
20180709,2018,7,9,4,0,0,0
20060314,2006,3,14,3,0,0,0
20121025,2012,10,25,4,0,0,0
20180415,2018,4,15,4,0,0,0
20091006,2009,10,6,2,0,0,0
20120721,2012,7,21,3,0,0,0
20070302,2007,3,2,2,0,0,0
20200315,2020,3,15,4,0,0,0
20070508,2007,5,8,2,0,0,0
20060306,2006,3,6,1,0,0,0
20110601,2011,6,1,1,0,0,0
20060629,2006,6,29,4,0,0,0
20080415,2008,4,15,2,0,0,0
20200119,2020,1,19,3,0,0,0
20160928,2016,9,28,4,0,0,0
20140122,2014,1,22,3,0,0,0
20131222,2013,12,22,4,0,0,0
20171118,2017,11,18,1,0,0,0
20130805,2013,8,5,4,0,0,0
20170815,2017,8,15,3,0,0,0
20140318,2014,3,18,1,0,0,0
20140120,2014,1,20,4,0,0,0
20091216,2009,12,16,4,1,0,0
20101014,2010,10,14,2,0,1,0
20080105,2008,1,5,4,0,1,0
20150514,2015,5,14,4,1,0,0
20070317,2007,3,17,1,0,0,0
20170228,2017,2,28,4,0,0,0
20150223,2015,2,23,1,0,0,0
20170729,2017,7,29,4,0,0,0
20120721,2012,7,21,2,0,0,0
20190616,2019,6,16,3,0,0,0
20190725,2019,7,25,3,0,0,0
20191218,2019,12,18,4,0,0,0
20120831,2012,8,31,1,0,0,0
20160612,2016,6,12,2,0,0,0
20081231,2008,12,31,1,0,1,0
20111216,2011,12,16,4,0,1,0
20140717,2014,7,17,1,0,0,0
20140310,2014,3,10,3,0,0,0
20100215,2010,2,15,2,1,0,0
20140311,2014,3,11,4,0,0,0
20170515,2017,5,15,2,0,0,0
20121103,2012,11,3,4,0,0,0
20140518,2014,5,18,4,0,0,0
20170116,2017,1,16,3,0,0,0
20130104,2013,1,4,4,0,0,0
20080624,2008,6,24,1,0,0,0
20120928,2012,9,28,3,0,0,1
20100926,2010,9,26,4,0,1,0
20200602,2020,6,2,2,0,0,0
20150601,2015,6,1,4,1,0,0
20161024,2016,10,24,2,0,0,1
20061218,2006,12,18,2,1,0,0
20170501,2017,5,1,2,0,0,0
20181117,2018,11,17,4,0,0,0
20200706,2020,7,6,4,0,0,0
20130424,2013,4,24,1,0,0,1
20170901,2017,9,1,4,0,0,0
20110914,2011,9,14,3,0,0,0
20150210,2015,2,10,3,0,0,0
20170128,2017,1,28,4,0,0,0
20111104,2011,11,4,1,0,1,0
20120227,2012,2,27,4,0,1,0
20161123,2016,11,23,3,0,0,0
20111106,2011,11,6,4,0,1,0
20150505,2015,5,5,4,1,0,0
20170603,2017,6,3,3,0,0,0
20190623,2019,6,23,1,0,0,0
20080904,2008,9,4,1,0,0,0
20190713,2019,7,13,3,0,0,0
20151228,2015,12,28,1,1,0,0
20080407,2008,4,7,1,0,0,0
20170214,2017,2,14,1,0,0,0
20120125,2012,1,25,3,0,1,0
20170731,2017,7,31,3,0,0,0
20100731,2010,7,31,3,0,1,0
20180626,2018,6,26,4,0,0,0
20080304,2008,3,4,1,0,0,0
20110110,2011,1,10,3,0,1,0
20170111,2017,1,11,1,0,0,0
20200128,2020,1,28,2,0,0,0
20160606,2016,6,6,1,0,0,0
20070103,2007,1,3,1,1,0,0
20120523,2012,5,23,3,0,0,0
20130418,2013,4,18,1,0,0,0
20070716,2007,7,16,2,0,0,0
20170210,2017,2,10,3,0,0,3
20170603,2017,6,3,4,0,0,0
20160515,2016,5,15,2,0,0,0
20110928,2011,9,28,4,0,0,0
20120813,2012,8,13,4,0,0,0
20191212,2019,12,12,3,0,0,0
20190831,2019,8,31,1,0,0,0
20080617,2008,6,17,2,0,0,0
20090716,2009,7,16,1,0,0,0
20110409,2011,4,9,2,0,0,0
20200710,2020,7,10,1,0,0,0
20191230,2019,12,30,2,0,0,0
20200613,2020,6,13,1,0,0,0
20190308,2019,3,8,3,0,0,1
20180607,2018,6,7,3,0,0,0
20170918,2017,9,18,2,0,0,0
20170609,2017,6,9,4,0,0,0
20130831,2013,8,31,1,0,0,0
20120831,2012,8,31,3,0,0,0
20100619,2010,6,19,1,0,0,0
20111215,2011,12,15,4,0,1,0
20100323,2010,3,23,1,1,0,0
20121022,2012,10,22,3,0,0,0
20120413,2012,4,13,3,0,0,1
20120724,2012,7,24,3,0,0,0
20090227,2009,2,27,3,1,0,2
20070621,2007,6,21,3,0,0,0
20200307,2020,3,7,2,0,0,0
20181230,2018,12,30,3,0,0,0
20081213,2008,12,13,4,0,1,0
20151016,2015,10,16,4,1,0,0
20110119,2011,1,19,3,0,1,0
20150411,2015,4,11,2,0,0,0
20100710,2010,7,10,4,0,1,0
20200721,2020,7,21,3,0,0,0
20161121,2016,11,21,1,0,0,0
20110209,2011,2,9,3,0,1,0
20200316,2020,3,16,3,0,0,0
20150226,2015,2,26,4,0,0,0
20150315,2015,3,15,2,0,0,0
20170820,2017,8,20,4,0,0,0
20180716,2018,7,16,2,0,0,0
20190725,2019,7,25,1,0,0,0
20111024,2011,10,24,4,0,1,0
20120528,2012,5,28,1,0,0,0
20190703,2019,7,3,1,0,0,2
20141105,2014,11,5,3,0,0,0
20090618,2009,6,18,2,0,0,0
20150817,2015,8,17,1,1,0,0
20140402,2014,4,2,1,0,0,0
20100211,2010,2,11,1,1,0,0
20200517,2020,5,17,4,0,0,0
20070304,2007,3,4,2,0,0,0
20180512,2018,5,12,4,0,0,0
20200112,2020,1,12,4,0,0,0
20130410,2013,4,10,2,0,0,0
20151024,2015,10,24,4,1,0,0
20200804,2020,8,4,4,0,0,0
20081019,2008,10,19,1,0,0,0
20140410,2014,4,10,1,0,0,0
20080725,2008,7,25,3,0,0,0
20061015,2006,10,15,2,1,0,0
20160301,2016,3,1,2,1,0,0
20090219,2009,2,19,2,1,0,0
20130830,2013,8,30,4,0,0,0
20150302,2015,3,2,2,0,0,0
20091126,2009,11,26,2,1,0,0
20140503,2014,5,3,2,0,0,0
20160610,2016,6,10,2,0,0,0
20060508,2006,5,8,1,0,0,0
20070715,2007,7,15,3,0,0,0
20180425,2018,4,25,4,0,0,0
20131112,2013,11,12,3,0,0,0
20060425,2006,4,25,4,0,0,0
20070816,2007,8,16,2,0,1,0
20200330,2020,3,30,3,0,0,0
20080816,2008,8,16,1,0,0,0
20180728,2018,7,28,2,0,0,0
20060207,2006,2,7,3,0,0,0
20140328,2014,3,28,1,0,0,0
20070207,2007,2,7,2,0,0,1
20090716,2009,7,16,3,0,0,1
20140326,2014,3,26,2,0,0,0
20070518,2007,5,18,3,0,0,0
20120427,2012,4,27,1,0,0,0
20131110,2013,11,10,1,0,0,0
20180804,2018,8,4,3,0,0,0
20130213,2013,2,13,1,0,0,0
20150114,2015,1,14,2,0,0,1
20180908,2018,9,8,3,0,0,0
20070914,2007,9,14,3,0,1,0
20191013,2019,10,13,2,0,0,0
20190221,2019,2,21,1,0,0,0
20081013,2008,10,13,3,0,0,0
20131129,2013,11,29,1,0,0,0
20150430,2015,4,30,3,0,0,0
20100908,2010,9,8,4,0,1,0
20130522,2013,5,22,4,0,0,0
20100416,2010,4,16,3,0,0,0
20100627,2010,6,27,3,0,0,0
20110813,2011,8,13,1,0,0,0
20150517,2015,5,17,4,1,0,0
20160203,2016,2,3,2,1,0,0
20151215,2015,12,15,2,1,0,0
20160504,2016,5,4,3,0,0,0
20160828,2016,8,28,4,0,0,0
20071225,2007,12,25,1,0,1,0
20080328,2008,3,28,3,0,0,0
20170718,2017,7,18,2,0,0,0
20070318,2007,3,18,2,0,0,0
20150211,2015,2,11,2,0,0,1
20091201,2009,12,1,1,1,0,0
20060712,2006,7,12,3,0,0,0
20200320,2020,3,20,4,0,0,0
20070315,2007,3,15,4,0,0,0
20140324,2014,3,24,2,0,0,1
20121128,2012,11,28,1,0,0,1
20160325,2016,3,25,4,1,0,0
20111106,2011,11,6,3,0,1,0
20100209,2010,2,9,1,1,0,0
20080524,2008,5,24,4,0,0,0
20180620,2018,6,20,3,0,0,0
20080808,2008,8,8,2,0,0,0
20101226,2010,12,26,3,0,1,0
20110601,2011,6,1,2,0,0,0
20150925,2015,9,25,3,1,0,0
20140828,2014,8,28,3,0,0,0
20200712,2020,7,12,1,0,0,0
20140816,2014,8,16,3,0,0,0
20130725,2013,7,25,2,0,0,0
20121016,2012,10,16,3,0,0,0
20180709,2018,7,9,2,0,0,0
20181013,2018,10,13,4,0,0,0
20140321,2014,3,21,2,0,0,1
20190519,2019,5,19,1,0,0,0
20121029,2012,10,29,2,0,0,0
20120107,2012,1,7,4,0,1,0
20060109,2006,1,9,3,0,0,0
20091112,2009,11,12,2,1,0,0
20090319,2009,3,19,1,0,0,0
20150730,2015,7,30,3,1,0,0
20121007,2012,10,7,1,0,0,0
20190402,2019,4,2,1,0,0,0
20181106,2018,11,6,4,0,0,0
20170205,2017,2,5,4,0,0,0
20180513,2018,5,13,4,0,0,0
20180411,2018,4,11,2,0,0,1
20091127,2009,11,27,4,1,0,0
20131210,2013,12,10,4,0,0,1
20171030,2017,10,30,2,0,0,0
20100910,2010,9,10,2,0,1,0
20101209,2010,12,9,1,0,1,0
20100613,2010,6,13,3,0,0,0
20160725,2016,7,25,1,0,0,0
20180212,2018,2,12,2,0,1,0
20150712,2015,7,12,1,1,0,0
20110714,2011,7,14,2,0,0,1
20090904,2009,9,4,2,0,0,0
20080810,2008,8,10,1,0,0,0
20110510,2011,5,10,4,0,0,0
20070421,2007,4,21,4,0,0,0
20100311,2010,3,11,4,1,0,1
20080109,2008,1,9,3,0,1,0
20061215,2006,12,15,1,1,0,0
20140407,2014,4,7,4,0,0,0
20110927,2011,9,27,3,0,0,0
20130706,2013,7,6,2,0,0,0
20150119,2015,1,19,4,0,0,0
20151008,2015,10,8,3,1,0,0
20140804,2014,8,4,1,0,0,0
20140501,2014,5,1,2,0,0,0
20150913,2015,9,13,3,1,0,0
20060510,2006,5,10,2,0,0,0
20171112,2017,11,12,4,0,0,0
20121120,2012,11,20,2,0,0,0
20130420,2013,4,20,1,0,0,0
20081128,2008,11,28,3,0,0,0
20160425,2016,4,25,3,0,0,0
20160511,2016,5,11,3,0,0,3
20080804,2008,8,4,4,0,0,0
20150827,2015,8,27,3,1,0,0
20060111,2006,1,11,1,0,0,0
20170607,2017,6,7,2,0,0,0
20170305,2017,3,5,2,0,0,0
20160717,2016,7,17,2,0,0,0
20110512,2011,5,12,3,0,0,0
20191226,2019,12,26,3,0,0,0
20060303,2006,3,3,3,0,0,0
20160413,2016,4,13,4,0,0,0
20110102,2011,1,2,1,0,1,0
20110124,2011,1,24,3,0,1,0
20081202,2008,12,2,4,0,1,0
20180401,2018,4,1,1,0,0,0
20190108,2019,1,8,1,0,0,0
20200806,2020,8,6,2,0,0,0
20090720,2009,7,20,1,0,0,0
20071008,2007,10,8,3,0,1,0
20091003,2009,10,3,2,0,0,0
20160624,2016,6,24,3,0,0,0
20120306,2012,3,6,3,0,0,0
20131204,2013,12,4,1,0,0,0
20090524,2009,5,24,3,0,0,0
20070406,2007,4,6,4,0,0,0
20170902,2017,9,2,3,0,0,0
20061230,2006,12,30,4,1,0,0
20160908,2016,9,8,4,0,0,0
20121022,2012,10,22,1,0,0,0
20090910,2009,9,10,2,0,0,0
20190809,2019,8,9,3,0,0,0
20080222,2008,2,22,4,0,1,0
20160620,2016,6,20,1,0,0,0
20180529,2018,5,29,1,0,0,0
20060104,2006,1,4,4,0,0,0
20180212,2018,2,12,3,0,1,0
20160803,2016,8,3,3,0,0,0
20140108,2014,1,8,2,0,0,0
20140414,2014,4,14,4,0,0,0
20080219,2008,2,19,1,0,1,0
20191207,2019,12,7,1,0,0,0
20080601,2008,6,1,4,0,0,0
20091231,2009,12,31,2,1,0,0
20160418,2016,4,18,4,0,0,0
20120510,2012,5,10,1,0,0,0
20090731,2009,7,31,2,0,0,0
20080509,2008,5,9,1,0,0,0
20060318,2006,3,18,2,0,0,0
20100707,2010,7,7,2,0,1,0
20110403,2011,4,3,4,0,0,0
20160501,2016,5,1,3,0,0,0
20140715,2014,7,15,2,0,0,0
20160918,2016,9,18,4,0,0,0
20190921,2019,9,21,1,0,0,0
20150422,2015,4,22,1,0,0,1
20080305,2008,3,5,3,0,0,0
20141116,2014,11,16,4,0,0,0
20101016,2010,10,16,4,0,1,0
20160816,2016,8,16,4,0,0,0
20060505,2006,5,5,2,0,0,0
20080206,2008,2,6,3,0,1,0
20070907,2007,9,7,2,0,1,0
20061211,2006,12,11,1,1,0,0
20141222,2014,12,22,3,0,0,0
20161031,2016,10,31,3,0,0,0
20120117,2012,1,17,4,0,1,0
20061030,2006,10,30,2,1,0,0
20181023,2018,10,23,4,0,0,0
20080429,2008,4,29,4,0,0,0
20130828,2013,8,28,4,0,0,0
20090817,2009,8,17,3,0,0,0
20170613,2017,6,13,1,0,0,0
20181214,2018,12,14,1,0,0,0
20190121,2019,1,21,4,0,0,0
20190803,2019,8,3,1,0,0,0
20110129,2011,1,29,2,0,1,0
20130626,2013,6,26,3,0,0,1
20160930,2016,9,30,3,0,0,0
20130501,2013,5,1,3,0,0,0
20150611,2015,6,11,3,1,0,0
20090610,2009,6,10,4,0,0,0
20120130,2012,1,30,3,0,1,0
20061201,2006,12,1,2,1,0,1
20160513,2016,5,13,4,0,0,0
20170823,2017,8,23,3,0,0,0
20121124,2012,11,24,2,0,0,0
20150504,2015,5,4,4,1,0,0
20150209,2015,2,9,1,0,0,0
20150504,2015,5,4,1,1,0,0
20130919,2013,9,19,3,0,0,0
20180628,2018,6,28,1,0,0,0
20140901,2014,9,1,1,0,0,0
20190126,2019,1,26,3,0,0,0
20190819,2019,8,19,4,0,0,0
20181012,2018,10,12,1,0,0,1
20101213,2010,12,13,4,0,1,0
20151128,2015,11,28,2,1,0,0
20110812,2011,8,12,2,0,0,0
20090427,2009,4,27,3,0,0,0
20160719,2016,7,19,4,0,0,0
20100717,2010,7,17,3,0,1,0
20170428,2017,4,28,1,0,0,1
20100414,2010,4,14,3,0,0,0
20080524,2008,5,24,1,0,0,0
20171111,2017,11,11,4,0,0,0
20141120,2014,11,20,2,0,0,0
20181122,2018,11,22,3,0,0,0
20121102,2012,11,2,3,0,0,0
20190621,2019,6,21,1,0,0,0
20160222,2016,2,22,3,1,0,0
20190528,2019,5,28,1,0,0,0
20180406,2018,4,6,1,0,0,1
20080912,2008,9,12,1,0,0,1
20140709,2014,7,9,1,0,0,0
20190919,2019,9,19,1,0,0,2
20180831,2018,8,31,1,0,0,0
20060528,2006,5,28,3,0,0,0
20160811,2016,8,11,3,0,0,0
20170617,2017,6,17,2,0,0,0
20060421,2006,4,21,4,0,0,0
20120216,2012,2,16,3,0,1,1
20150201,2015,2,1,4,0,0,1
20060124,2006,1,24,4,0,0,0
20090828,2009,8,28,3,0,0,1
20060416,2006,4,16,3,0,0,0
20181003,2018,10,3,1,0,0,1
20171018,2017,10,18,1,0,0,0
20131230,2013,12,30,1,0,0,0
20111115,2011,11,15,2,0,1,0
20131120,2013,11,20,3,0,0,0
20110130,2011,1,30,4,0,1,0
20140209,2014,2,9,2,0,0,0
20070926,2007,9,26,3,0,1,0
20070711,2007,7,11,3,0,0,0
20191111,2019,11,11,2,0,0,0
20060704,2006,7,4,1,0,0,0
20200424,2020,4,24,2,0,0,0
20071110,2007,11,10,1,0,1,0
20130307,2013,3,7,3,0,0,0
20200206,2020,2,6,3,0,0,0
20080326,2008,3,26,2,0,0,0
20080302,2008,3,2,1,0,0,0
20100129,2010,1,29,1,1,0,0
20200428,2020,4,28,1,0,0,0
20170402,2017,4,2,3,0,0,0
20060712,2006,7,12,2,0,0,0
20071031,2007,10,31,3,0,1,0
20120716,2012,7,16,2,0,0,0
20170716,2017,7,16,3,0,0,0
20151224,2015,12,24,4,1,0,0
20170923,2017,9,23,4,0,0,0
20111201,2011,12,1,4,0,1,0
20110525,2011,5,25,1,0,0,1
20180930,2018,9,30,1,0,0,1
20090515,2009,5,15,4,0,0,0
20180502,2018,5,2,3,0,0,0
20190720,2019,7,20,3,0,0,0
20190727,2019,7,27,1,0,0,0
20140916,2014,9,16,1,0,0,0
20060902,2006,9,2,2,0,0,0
20120321,2012,3,21,1,0,0,1
20191031,2019,10,31,3,0,0,0
20090807,2009,8,7,4,0,0,0
20080229,2008,2,29,2,0,1,0
20191018,2019,10,18,4,0,0,0
20120823,2012,8,23,1,0,0,0
20170715,2017,7,15,2,0,0,0
20090810,2009,8,10,4,0,0,0
20100206,2010,2,6,2,1,0,0
20120416,2012,4,16,3,0,0,0
20170804,2017,8,4,3,0,0,1
20170606,2017,6,6,4,0,0,0
20190610,2019,6,10,1,0,0,0
20100830,2010,8,30,3,0,1,0
20060507,2006,5,7,2,0,0,0
20130617,2013,6,17,2,0,0,0
20170409,2017,4,9,4,0,0,0
20071207,2007,12,7,1,0,1,0
20200412,2020,4,12,2,0,0,0
20130424,2013,4,24,4,0,0,0
20181122,2018,11,22,2,0,0,1
20080323,2008,3,23,1,0,0,0
20190503,2019,5,3,4,0,0,0
20070319,2007,3,19,3,0,0,0
20060522,2006,5,22,3,0,0,0
20080614,2008,6,14,2,0,0,0
20160608,2016,6,8,1,0,0,0
20121010,2012,10,10,1,0,0,0
20140910,2014,9,10,1,0,0,0
20170420,2017,4,20,3,0,0,2
20130724,2013,7,24,1,0,0,0
20171014,2017,10,14,2,0,0,0
20131002,2013,10,2,3,0,0,0
20170204,2017,2,4,3,0,0,0
20200720,2020,7,20,4,0,0,0
20170908,2017,9,8,4,0,0,0
20141225,2014,12,25,2,0,0,0
20131127,2013,11,27,1,0,0,0
20140803,2014,8,3,1,0,0,0
20190212,2019,2,12,4,0,0,0
20110115,2011,1,15,4,0,1,0
20160124,2016,1,24,4,1,0,0
20150608,2015,6,8,4,1,0,0
20070921,2007,9,21,1,0,1,0
20090112,2009,1,12,1,1,0,0
20131010,2013,10,10,4,0,0,0
20150403,2015,4,3,3,0,0,0
20100609,2010,6,9,2,0,0,0
20060823,2006,8,23,2,0,0,0
20160331,2016,3,31,3,1,0,2
20120111,2012,1,11,1,0,1,0
20191107,2019,11,7,4,0,0,0
20160120,2016,1,20,4,1,0,0
20200413,2020,4,13,3,0,0,0
20150508,2015,5,8,4,1,0,0
20190215,2019,2,15,1,0,0,0
20071016,2007,10,16,2,0,1,0
20100413,2010,4,13,2,0,0,0
20190530,2019,5,30,3,0,0,2
20101029,2010,10,29,1,0,1,0
20200707,2020,7,7,2,0,0,0
20060924,2006,9,24,1,0,0,0
20070402,2007,4,2,4,0,0,0
20120311,2012,3,11,3,0,0,0
20101227,2010,12,27,3,0,1,0
20180615,2018,6,15,2,0,0,1
20180830,2018,8,30,2,0,0,0
20190729,2019,7,29,1,0,0,0
20120813,2012,8,13,2,0,0,0
20160702,2016,7,2,1,0,0,0
20100923,2010,9,23,3,0,1,0
20131209,2013,12,9,2,0,0,0
20130915,2013,9,15,4,0,0,0
20070515,2007,5,15,4,0,0,0
20170805,2017,8,5,3,0,0,0
20140317,2014,3,17,2,0,0,1
20091009,2009,10,9,1,0,0,0
20060624,2006,6,24,4,0,0,0
20100410,2010,4,10,4,0,0,0
20121202,2012,12,2,3,0,0,0
20100501,2010,5,1,3,0,0,0
20150904,2015,9,4,1,1,0,0
20130726,2013,7,26,1,0,0,0
20160420,2016,4,20,3,0,0,1
20170520,2017,5,20,1,0,0,0
20200523,2020,5,23,1,0,0,0
20090506,2009,5,6,1,0,0,0
20131114,2013,11,14,3,0,0,0
20140411,2014,4,11,2,0,0,0
20080930,2008,9,30,2,0,0,0
20140826,2014,8,26,3,0,0,0
20120803,2012,8,3,1,0,0,0
20060813,2006,8,13,2,0,0,0
20150411,2015,4,11,1,0,0,0
20110227,2011,2,27,4,0,1,0
20191204,2019,12,4,3,0,0,0
20200824,2020,8,24,2,0,0,0
20140911,2014,9,11,2,0,0,0
20080325,2008,3,25,4,0,0,0
20160808,2016,8,8,4,0,0,0
20071216,2007,12,16,2,0,1,0
20170123,2017,1,23,3,0,0,0
20170604,2017,6,4,3,0,0,0
20090214,2009,2,14,3,1,0,0
20090623,2009,6,23,3,0,0,0
20101104,2010,11,4,2,0,1,3
20070228,2007,2,28,3,0,0,0
20071225,2007,12,25,3,0,1,0
20131215,2013,12,15,2,0,0,0
20100311,2010,3,11,2,1,0,1
20091110,2009,11,10,3,1,0,0
20110118,2011,1,18,3,0,1,0
20180517,2018,5,17,4,0,0,0
20151210,2015,12,10,3,1,0,0
20120812,2012,8,12,1,0,0,0
20100624,2010,6,24,4,0,0,0
20080401,2008,4,1,2,0,0,0
20101223,2010,12,23,4,0,1,0
20130818,2013,8,18,3,0,0,0
20120210,2012,2,10,2,0,1,0
20160609,2016,6,9,3,0,0,0
20170713,2017,7,13,3,0,0,0
20080411,2008,4,11,1,0,0,0
20150406,2015,4,6,1,0,0,0
20180917,2018,9,17,4,0,0,0
20190423,2019,4,23,3,0,0,0
20140524,2014,5,24,3,0,0,0
20090129,2009,1,29,4,1,0,0
20120708,2012,7,8,1,0,0,0
20100102,2010,1,2,1,1,0,0
20120930,2012,9,30,4,0,0,0
20181209,2018,12,9,4,0,0,0
20101105,2010,11,5,2,0,1,0
20070910,2007,9,10,1,0,1,0
20060114,2006,1,14,3,0,0,0
20150227,2015,2,27,4,0,0,0
20090412,2009,4,12,4,0,0,0
20170707,2017,7,7,4,0,0,0
20081018,2008,10,18,2,0,0,0
20100827,2010,8,27,4,0,1,0
20091026,2009,10,26,4,0,0,0
20131018,2013,10,18,2,0,0,0
20060130,2006,1,30,1,0,0,0
20101007,2010,10,7,1,0,1,0
20100824,2010,8,24,2,0,1,0
20131107,2013,11,7,1,0,0,2
20160103,2016,1,3,2,1,0,0
20190108,2019,1,8,2,0,0,0
20140607,2014,6,7,1,0,0,0
20070419,2007,4,19,1,0,0,5
20120505,2012,5,5,2,0,0,0
20120806,2012,8,6,2,0,0,0
20150814,2015,8,14,1,1,0,0
20190613,2019,6,13,1,0,0,0
20191125,2019,11,25,2,0,0,0
20121130,2012,11,30,3,0,0,0
20170227,2017,2,27,1,0,0,0
20130312,2013,3,12,4,0,0,0
20100115,2010,1,15,2,1,0,1
20160624,2016,6,24,1,0,0,0
20080911,2008,9,11,3,0,0,0
20090110,2009,1,10,2,1,0,0
20160208,2016,2,8,3,1,0,0
20131112,2013,11,12,4,0,0,0
20171005,2017,10,5,3,0,0,0
20120714,2012,7,14,1,0,0,0
20181121,2018,11,21,2,0,0,0
20191107,2019,11,7,3,0,0,0
20170814,2017,8,14,3,0,0,0
20121014,2012,10,14,2,0,0,0
20080416,2008,4,16,1,0,0,0
20080311,2008,3,11,4,0,0,0
20071102,2007,11,2,4,0,1,0
20080427,2008,4,27,3,0,0,0
20080417,2008,4,17,4,0,0,0
20180126,2018,1,26,3,0,1,0
20191019,2019,10,19,3,0,0,0
20200818,2020,8,18,4,0,0,1
20150919,2015,9,19,4,1,0,0
20090125,2009,1,25,2,1,0,0
20120614,2012,6,14,2,0,0,0
20160806,2016,8,6,3,0,0,0
20100705,2010,7,5,3,0,1,0
20150819,2015,8,19,3,1,0,0
20190105,2019,1,5,1,0,0,0
20090620,2009,6,20,2,0,0,0
20110401,2011,4,1,1,0,0,0
20090901,2009,9,1,4,0,0,0
20090325,2009,3,25,4,0,0,0
20170224,2017,2,24,4,0,0,0
20180409,2018,4,9,3,0,0,0
20171022,2017,10,22,1,0,0,0
20090721,2009,7,21,4,0,0,0
20120530,2012,5,30,4,0,0,0
20180308,2018,3,8,2,0,0,0
20190616,2019,6,16,2,0,0,0
20190722,2019,7,22,1,0,0,0
20140407,2014,4,7,2,0,0,0
20161005,2016,10,5,3,0,0,0
20160905,2016,9,5,2,0,0,0
20170917,2017,9,17,2,0,0,0
20060711,2006,7,11,1,0,0,0
20200110,2020,1,10,3,0,0,0
20060526,2006,5,26,2,0,0,0
20150110,2015,1,10,1,0,0,0
20160714,2016,7,14,4,0,0,0
20130912,2013,9,12,1,0,0,0
20190228,2019,2,28,3,0,0,0
20200105,2020,1,5,1,0,0,0
20130506,2013,5,6,2,0,0,0
20130515,2013,5,15,2,0,0,1
20150410,2015,4,10,1,0,0,0
20170409,2017,4,9,2,0,0,0
20100424,2010,4,24,1,0,0,0
20120617,2012,6,17,1,0,0,0
20090901,2009,9,1,3,0,0,0
20120304,2012,3,4,1,0,0,0
20151001,2015,10,1,4,1,0,0
20070214,2007,2,14,2,0,0,0
20180421,2018,4,21,4,0,0,0
20081029,2008,10,29,3,0,0,0
20190226,2019,2,26,1,0,0,0
20160220,2016,2,20,4,1,0,0
20200306,2020,3,6,2,0,0,1
20111224,2011,12,24,2,0,1,0
20070820,2007,8,20,2,0,1,0
20090505,2009,5,5,4,0,0,0
20140123,2014,1,23,1,0,0,0
20110630,2011,6,30,3,0,0,0
20200127,2020,1,27,2,0,0,0
20130618,2013,6,18,3,0,0,0
20140624,2014,6,24,2,0,0,0
20071017,2007,10,17,2,0,1,0
20180306,2018,3,6,4,0,0,0
20150321,2015,3,21,1,0,0,0
20060403,2006,4,3,1,0,0,0
